movieId,title,genres,rating
12279,Spy Kids 3-D: Game Over,"28, 12, 35, 10751, 878",5.124
773621,Natsume's Book of Friends: The Waking Rock and the Strange Visitor,"16, 18, 14",7.3
438650,Cold Pursuit,"28, 80, 53, 35",5.8
397567,Along with the Gods: The Two Worlds,"28, 12, 18, 14, 53",8.1
91586,Insidious: Chapter 2,"27, 53",6.673
5503,The Fugitive,"28, 53, 18",7.47
884,Crash,"53, 18",6.4
299687,The 5th Wave,"878, 12, 28",5.9
1382406,Striking Rescue,"80, 28, 53",6.3
124157,The Thieves,"28, 80",6.719
13285,Barbie Fairytopia: Mermaidia,"16, 10751, 12, 14",6.8
399055,The Shape of Water,"18, 14, 10749",7.246
447200,Skyscraper,"28, 53, 12",6.319
2142,Cop Land,"80, 18, 53",6.784
770156,Lucy Shimmers and the Prince of Peace,"18, 10751",8.367
64348,Robotrix,"28, 35, 80, 10749, 878, 53",5.797
1079394,The Five,37,6.1
388,Inside Man,"80, 18, 53",7.398
441701,Veronica,27,6.22
4148,Revolutionary Road,"18, 10749",6.989
441701,Veronica,27,6.22
4148,Revolutionary Road,"18, 10749",6.989
4977,Paprika,"16, 878, 53",7.8
961268,Ballerina,"28, 53",6.984
147763,The Dog Who Saved the Holidays,"10751, 35, 10770",4.9
758009,Shotgun Wedding,"28, 35, 10749",6.3
10982,Hoodwinked!,"16, 35, 10751, 80, 10402",6.228
830784,"Lyle, Lyle, Crocodile","35, 10751, 10402",7.0
36955,True Lies,"28, 53",7.079
1858,Transformers,"12, 878, 28",6.81
37958,Immortals,"14, 28, 18",6.022
949567,The Exorcism of Hannah Stevenson,"14, 27",5.9
13764,Santa Claus: The Movie,"10751, 14, 12",6.3
44048,Unstoppable,"28, 53",6.584
76726,Chronicle,"878, 18, 53",6.829
717192,Ferry,"80, 18, 28",6.869
617126,The Fantastic Four: First Steps,"878, 12",0.0
745391,Love in Taipei,"10749, 35, 18",7.083
163,Ocean's Twelve,"53, 80",6.567
8645,The Happening,"53, 878",5.409
97630,Zero Dark Thirty,"53, 18",6.991
68,Brazil,"35, 878",7.671
10030,Good Luck Chuck,"35, 10749",5.9
715287,Stepmom's Desire,"18, 10749",6.5
8643,The Exorcism of Emily Rose,"80, 18, 27, 53",6.597
663,Saw IV,"27, 53, 80",6.168
154400,The Drop,"18, 80",6.782
9352,EuroTrip,35,6.6
258489,The Legend of Tarzan,"14, 28, 12",5.909
10054,Spy Kids,"28, 35, 10751, 12",5.799
627,Trainspotting,"18, 80",7.964
1226141,The Last Dance,18,8.5
514999,Murder Mystery,"28, 35, 9648",6.3
455980,Tag,"35, 28",6.711
26466,Triangle,27,6.925
1607,A Bronx Tale,"18, 80",7.863
295830,Attack on Titan,"27, 28, 878",6.1
1139698,Toby,"28, 9648, 18, 53",8.3
13002,Barbie in the 12 Dancing Princesses,"16, 10751",7.6
228205,The Longest Ride,"18, 10749",7.63
228205,The Longest Ride,"18, 10749",7.63
5924,Papillon,"80, 18",7.844
10214,Son of the Mask,"14, 35, 10751, 12",4.214
948713,The Last Kingdom: Seven Kings Must Die,"28, 12, 10752",7.251
136835,No Good Deed,"80, 53",5.9
9477,King Arthur,"12, 10752, 36, 28, 18",6.293
929204,Wallace & Gromit: Vengeance Most Fowl,"16, 35, 10751",10.0
82703,Mr. Peabody & Sherman,"16, 12, 10751",6.721
1032372,Cold Meat,"53, 27",6.5
2503,The Bourne Ultimatum,"28, 18, 9648, 53",7.4
68735,Warcraft,"28, 12, 14",6.381
2022,Mr. Deeds,"35, 10749",5.892
10908,Inferno,"28, 18, 10749",6.081
11451,Herbie Fully Loaded,"35, 10751, 12, 14, 10749",5.783
391757,Never Back Down: No Surrender,"18, 28",7.0
28676,Amazonia: The Catherine Miles Story,"12, 18, 27",6.0
1268,Mr. Bean's Holiday,"10751, 35",6.354
603661,The Hating Game,"18, 35, 10749",7.339
22164,Blood and Bone,"28, 80, 53",7.4
10068,Nine 1/2 Weeks,"10749, 18",6.1
10068,Nine 1/2 Weeks,"10749, 18",6.1
795514,The Fallout,18,7.6
1214314,One More Shot,"28, 53",6.5
1226301,Kabit,"18, 10749",4.8
175112,Tinker Bell and the Pirate Fairy,"16, 10751",6.934
2082,Halloween,27,6.217
10202,Bedtime Stories,"14, 35, 10751, 10749",6.15
15016,Barbie of Swan Lake,"16, 10751",7.001
428399,Cold Skin,"27, 14, 18",6.268
614696,#Alive,"28, 27",7.24
9679,Gone in Sixty Seconds,"28, 80, 53",6.433
1108828,Girls Will Be Girls,"18, 10749",6.7
888,The Flintstones,"14, 35, 10751",5.338
759175,The Princess,"28, 14",6.8
258509,Alvin and the Chipmunks: The Road Chip,"10751, 12, 35, 10402, 16",6.0
1148172,Do Patti,"53, 9648, 18, 80",7.0
10495,The Karate Kid Part III,"28, 10751, 18, 12",5.887
33689,It Takes Two,"35, 10751, 10749",6.5
8204,The Spiderwick Chronicles,"10751, 12, 14, 18",6.638
1538,Collateral,"18, 80, 53",7.228
950243,"Brother, Stop Making Trouble",35,0.0
1092,The Third Man,"53, 9648",7.916
9342,The Mask of Zorro,"28, 12",6.578
104498,Leonor,"27, 14, 18",5.5
18573,House of Wax,"27, 80",6.9
334533,Captain Fantastic,"12, 18",7.904
804095,The Fabelmans,18,7.618
637693,Spirit Untamed,"16, 12, 10751",7.3
455207,Crazy Rich Asians,"35, 10749",7.064
812037,Last Summer,18,6.0
7551,Déjà Vu,"28, 53, 878",6.864
14438,Fireproof,"18, 10749",7.654
983044,The Arctic Convoy,"10752, 18",6.661
14174,Lie with Me,18,5.2
1966,Alexander,"10752, 36, 28, 12, 18, 10749",5.942
11186,Child's Play 2,"27, 53",6.32
85877,The 33D Invader,"35, 878",5.7
546726,Sub Rosa,"18, 10749",6.0
628900,The Contractor,"28, 53",6.353
9874,Cobra,"28, 80, 53",6.116
194662,Birdman or (The Unexpected Virtue of Ignorance),"18, 35",7.464
1380755,The Making of Gladiator II,99,0.0
881,A Few Good Men,18,7.5
843,In the Mood for Love,"18, 10749",8.113
23437,A Nightmare on Elm Street,"27, 9648, 53",5.5
10196,The Last Airbender,"28, 12, 14",4.6
16366,Joseph: King of Dreams,"10751, 16, 14",6.8
36685,The Rocky Horror Picture Show,"35, 878, 14, 27",7.46
8079,Om Shanti Om,"35, 53, 18",7.1
10228,Pokémon: The First Movie,"16, 10751, 12, 14, 28",6.929
449406,Vivo,"16, 10751, 35",7.3
338964,Bad Santa 2,"35, 80, 9648",5.4
931405,"Run, Tiger Run!","16, 12, 35, 28, 10751",6.0
959604,Beating Hearts,"10749, 80",7.67
693158,Proximity,"878, 18",6.6
1000837,I’m Still Here,"18, 36",8.9
760741,Beast,"53, 28, 27",6.6
243688,Poltergeist,27,5.2
438799,Overlord,"27, 10752, 878",6.725
23023,Tooth Fairy,"35, 10751, 14",5.5
23023,Tooth Fairy,"35, 10751, 14",5.466
1129789,xx xxx,,0.0
959395,Maria Montessori,"18, 36",7.1
995133,"The Boy, the Mole, the Fox and the Horse","16, 10751, 12, 14",8.268
37797,Whisper of the Heart,"16, 18, 10751",7.9
37021,Ranma ½: The Movie 2 — The Battle of Togenkyo: Rescue the Brides!,"28, 35, 16",8.1
794,The Omen,"27, 53",7.405
10315,Fantastic Mr. Fox,"12, 16, 35, 10751",7.805
17654,District 9,878,7.447
1244361,Operation Undead,"27, 28, 53",3.4
906221,Magic Mike's Last Dance,"35, 18, 10749",6.6
298,Ocean's Thirteen,"80, 53",6.726
1221451,Salawahan,"18, 53",1.0
214,Saw III,"27, 53, 80",6.4
539681,DC League of Super-Pets,"16, 28, 10751, 35, 878",7.221
700,Octopussy,"12, 28, 53",6.33
416144,Hotel Mumbai,"53, 36, 18, 28",7.546
395990,Death Wish,"28, 80, 53",6.178
928358,Grand Jete,18,4.9
44363,Frozen,53,5.995
1057491,Naughty,18,6.2
11230,Drunken Master,"28, 35",7.4
499932,The Devil All the Time,"80, 18, 53",7.2
10323,Clash of the Titans,"12, 14",6.9
8834,Conspiracy Theory,"28, 18, 9648, 53",6.608
1139095,Little Bites,27,6.4
39145,Dragon Ball: Sleeping Princess in Devil's Castle,"28, 16, 14, 27",6.6
10010,Brother Bear 2,"12, 16, 10751",6.7
612,Munich,"18, 28, 36, 53",7.15
8469,Animal House,35,6.975
514207,Invasion,"878, 18, 28",6.9
967,Spartacus,"36, 10752, 18, 12",7.548
893345,The Secret Kingdom,"12, 10751, 14",6.6
117,The Untouchables,"80, 36, 53",7.765
1013850,A Real Pain,"35, 18",7.0
13283,Barbie as the Island Princess,"16, 10751",7.2
37430,Conan the Barbarian,"12, 14, 28",5.299
639,When Harry Met Sally...,"35, 10749, 18",7.408
4546,The Count of Monte-Cristo,"12, 28, 18, 36, 10770",6.7
595801,Other Side of the Box,"27, 53",6.7
552524,Lilo & Stitch,"10751, 878, 35",0.0
44741,Malicious,35,7.252
25475,Tinker Bell and the Lost Treasure,"16, 10751, 12, 14",6.781
602063,Rurouni Kenshin: The Final,"28, 12, 36, 18",7.7
667216,Infinity Pool,"27, 878",6.101
724106,R-Rated Idol Seung-ha's Sex Scandal,"18, 10749",6.796
339984,Miracles from Heaven,"10751, 18",7.4
431530,A Bad Moms Christmas,35,6.315
727745,The Kissing Booth 3,"10749, 35",6.895
1008437,Baby Shark's Big Movie,"16, 10751, 12, 35",6.8
11778,The Deer Hunter,"18, 10752",7.996
32629,A Chinese Torture Chamber Story,"27, 35, 18",5.6
619,The Bodyguard,"28, 18, 10749",6.692
46853,Playing with Love,18,5.156
476299,Ghostland,"27, 9648, 53",7.381
1948,Crank,"28, 53, 80",6.649
12448,The Hunchback of Notre Dame II,"16, 10751, 35",5.4
872906,Jawan,"28, 80, 53",7.1
11247,A Cinderella Story,"35, 10751, 10749",6.6
370464,The Masked Saint,"80, 28",5.5
872906,Jawan,"28, 80, 53",7.1
11247,A Cinderella Story,"35, 10751, 10749",6.6
370464,The Masked Saint,"80, 28",5.5
28609,Dragon Ball Z: Dead Zone,"16, 28, 14",6.7
426,Vertigo,"9648, 10749, 53",8.163
412656,Chaos Walking,"14, 878, 12",6.586
474412,To Her,"18, 10749",6.8
8845,Under Siege,"28, 53",6.282
1246024,Ape Principal,"10751, 18",8.0
473033,Uncut Gems,"18, 53, 80",7.153
567189,Tom Clancy's Without Remorse,"28, 53, 10752",6.972
11231,The Next Karate Kid,"28, 18, 10751, 12",5.3
137094,Jack Ryan: Shadow Recruit,"28, 18, 53",6.113
602734,Spiral: From the Book of Saw,"27, 9648",6.0
9277,The Sting,"35, 80, 18",8.025
5902,A Bridge Too Far,"18, 36, 10752",7.225
487297,What Men Want,"35, 10749",6.179
41513,The Smurfs,"16, 10751, 12, 35, 14",5.8
87516,Oldboy,"18, 53, 9648, 28",5.9
134374,Pain & Gain,"28, 80, 35",6.3
87818,Movie 43,35,4.604
619778,Malignant,"27, 9648",6.776
1076487,Warhorse One,"10752, 28, 18",7.2
1003598,Avengers: Secret Wars,878,0.0
333167,Empire of Lust,"10749, 18, 36",6.9
590223,Love and Monsters,"35, 28, 12",7.307
381890,The Mermaid,"35, 14, 10749",6.521
9273,Ace Ventura: When Nature Calls,"80, 35, 12",6.322
6795,Zathura: A Space Adventure,"878, 12, 10751",6.424
49852,The Nutcracker: The Untold Story,"10402, 14, 28, 10751",5.056
416148,Rocco,99,5.6
284,The Apartment,"35, 18, 10749",8.195
449755,Christmas Inheritance,"10749, 35",6.3
39513,Paul,"12, 35, 878",6.728
9986,Charlotte's Web,"35, 10751, 14",6.209
543753,High Society,18,5.5
71859,We Need to Talk About Kevin,"18, 53",7.543
399361,Triple Frontier,"28, 53, 80, 12",6.3
793,Blue Velvet,"9648, 53, 80, 10749",7.6
802219,Bob Marley: One Love,"10402, 36, 18",6.7
736526,Troll,"14, 28, 12",6.611
15,Citizen Kane,"9648, 18",8.003
443791,Underwater,"27, 878, 28, 12",6.29
187,Sin City,"53, 28, 80",7.5
983507,Good Boy,"27, 53",6.5
1213,The Talented Mr. Ripley,"53, 80, 18",7.194
1367,Rocky II,"18, 10749",7.3
11852,The Hot Chick,"35, 14",6.352
489430,Terrified,27,6.694
514593,You Should Have Left,"27, 53",6.0
79218,Ice Age: A Mammoth Christmas,"16, 10751, 10770",6.5
253,Live and Let Die,"12, 28, 53",6.5
1272,Sunshine,"18, 878, 53",6.959
566810,The Dark Kingdom,"14, 12, 878, 28",5.851
446021,Bad Times at the El Royale,"53, 9648, 80",6.8
1093231,Mother of the Bride,"10749, 35",5.877
334541,Manchester by the Sea,18,7.5
1047020,The Last Stop in Yuma County,"80, 53",7.1
375785,Then Came You,"35, 18",7.401
11637,Are We There Yet?,"10751, 12, 35, 10749",5.654
11587,The Exorcist III,"27, 9648",6.24
51828,One Day,"18, 10749",7.4
355651,The Student,18,4.2
9399,Lionheart,28,6.5
12093,Lilya 4-ever,"80, 18",7.6
747188,Asteroid City,"35, 18",6.48
872,Singin' in the Rain,"35, 10749",8.2
13207,Friday the 13th,"27, 53",5.8
977326,Elton John: Never Too Late,"99, 10402",6.0
10787,The Invisible Man,"27, 878",7.48
27022,The Sorcerer's Apprentice,"14, 12, 28",6.119
73454,X,"28, 53, 10749",6.481
11259,Far and Away,"12, 18, 10749, 37",6.8
75624,Naruto Shippuden the Movie: Blood Prison,"53, 16, 28, 35, 27, 9648",7.204
2832,Identity,"9648, 53",7.184
266856,The Theory of Everything,"18, 10749",7.849
753601,Around the World in 80 Days,"16, 10751, 35",5.8
680028,Centigrade,53,5.8
1399431,Katy Perry: Night of a Lifetime,10402,0.0
1857,The Transformers: The Movie,"16, 878, 28, 12, 10751",7.1
1399431,Katy Perry: Night of a Lifetime,10402,0.0
1857,The Transformers: The Movie,"16, 878, 28, 12, 10751",7.1
3021,1408,"27, 9648",6.69
123,The Lord of the Rings,"12, 16, 14",6.589
881164,Boston Strangler,"80, 9648, 53",6.667
200085,The Flu,"28, 878, 53",7.5
10948,The Fox and the Hound,"12, 16, 18, 10751",7.1
776797,The Sadness,"27, 53",6.796
4982,American Gangster,"18, 80",7.587
10781,The Texas Chainsaw Massacre: The Beginning,27,6.14
136418,Hummingbird,"28, 53",6.16
605722,Distant,"878, 35, 28",6.063
59940,Zebra Lounge,53,4.4
1154762,His Three Daughters,"18, 35",7.0
338803,The Treacherous,"18, 36, 80",6.0
2300,Space Jam,"10751, 16, 35, 878, 12, 14",6.819
8274,American Pie Presents: Band Camp,35,5.466
279,Amadeus,"36, 10402, 18",8.032
6947,The Village,"18, 9648, 53",6.5
816904,Mummies,"16, 12, 14",7.0
816904,Mummies,"16, 12, 14",7.0
820067,The Quintessential Quintuplets Movie,"16, 35, 10749",8.3
20334,The Shop Around the Corner,"35, 18, 10749",8.144
1217345,Girl Haunts Boy,"14, 10749, 35",6.833
391713,Lady Bird,"18, 35",7.26
16996,17 Again,"35, 14, 18, 10749",6.305
14624,The Ultimate Gift,"10749, 18, 10751",7.6
587412,K.G.F: Chapter 2,"28, 12, 80, 53",7.4
681,Diamonds Are Forever,"28, 53",6.39
380,Rain Man,18,7.76
573699,White Snake,"10749, 16, 14",7.7
9100,The Craft,"27, 18, 14",6.776
1669,The Hunt for Red October,"28, 12, 53",7.38
10474,The Basketball Diaries,"18, 80",7.4
587792,Palm Springs,"35, 10749, 878",7.331
705996,Decision to Leave,"53, 9648, 10749",7.343
899445,Deep Fear,"27, 53, 28, 9648",5.5
8869,Eight Legged Freaks,"28, 35, 27, 53",5.797
942,Lethal Weapon 2,"28, 12, 35, 80, 53",7.016
40172,"Man, Woman & the Wall","18, 10749, 53",6.5
800345,Carter,"28, 53, 80",5.993
9948,The Fox and the Hound 2,"12, 16, 35, 10751",6.0
1360610,The Menendez Brothers,"99, 80",7.452
628704,Midnight,"53, 80",7.2
934506,A Real Job,"35, 18",6.35
39514,RED,"28, 12, 35, 80, 53",6.7
62214,Frankenweenie,"16, 35, 10751",6.987
390043,The Hitman's Bodyguard,"28, 35, 80, 53",6.9
9645,Ghost Ship,"27, 9648, 53",6.0
594,The Terminal,"35, 18",7.344
8982,The Protector,"28, 80, 18, 53",7.1
1063879,Infested,"27, 53",6.724
840,Close Encounters of the Third Kind,"878, 18",7.358
26123,American Pie Presents: The Book of Love,35,5.3
1108566,Killer Heat,"80, 18, 10749",5.8
4929,Hang 'em High,37,6.8
11282,Harold & Kumar Go to White Castle,"35, 12",6.5
15370,The Cat Returns,"12, 14, 16, 18, 10751",7.116
890771,The Black Demon,"53, 18, 27",6.0
1103812,Take My Hand,"18, 10749",8.1
444090,The Ash Lad: In the Hall of the Mountain King,"12, 14",6.776
257445,Goosebumps,"12, 27, 35",6.314
36419,After.Life,"18, 27, 9648, 53",6.298
755566,Day Shift,"28, 14, 27, 35",6.779
82654,Warm Bodies,"27, 35, 10749",6.462
38167,Eat Pray Love,"18, 10749",6.238
9408,Surf's Up,"16, 35, 10751",6.45
552688,The Mother,"28, 53",6.648
74308,Detachment,18,7.648
8967,The Tree of Life,"18, 14",6.742
121514,Miracolo italiano,35,4.138
1180629,Kneecap,"35, 18, 10402",6.858
180,Minority Report,"878, 28, 53",7.351
271718,Trainwreck,"35, 10749",5.805
9530,RV,"10751, 35, 10749, 18",5.861
1645,A Time to Kill,"80, 18, 53",7.381
87502,Flight,18,6.843
1685,Beneath the Planet of the Apes,"12, 878, 9648",6.161
7459,Speed Racer,"10751, 28, 12, 35",6.282
31011,Mr. Nobody,"878, 18, 10749",7.816
912908,Strays,"35, 12",7.3
26973,Pretty Baby,18,7.007
867,Sliver,"18, 53",5.5
634521,The Promised Neverland,"28, 14, 9648, 12, 53",7.5
1361426,North by North Pole: A Dial S Mystery,"10770, 35, 10749, 18",0.0
129533,Barbie: The Princess & the Popstar,"10751, 16",7.1
1054561,A Mother's Embrace,"27, 18",6.2
1118224,Maharaja,"28, 53",7.934
931102,Ride On,"28, 35, 18, 10751",7.369
16664,All About Lily Chou-Chou,"18, 80",7.347
87825,Trouble with the Curve,"18, 10749",6.984
1135850,STW,"18, 10749",0.0
9462,The Way of the Dragon,"28, 80",7.4
51540,Horrible Bosses,"35, 80",6.573
11474,The Warriors,"28, 53",7.667
77931,The Smurfs 2,"14, 10751, 35, 16",5.8
650,Boyz n the Hood,"80, 18",7.609
880100,Fear,"27, 18",5.314
1260594,Sumala,"27, 53",7.6
25642,Ben 10 Alien Swarm,"12, 28, 10770, 878",6.1
25642,Ben 10 Alien Swarm,"12, 28, 10770, 878",6.1
751741,Night at the Museum: Kahmunrah Rises Again,"16, 35, 10751, 14",6.4
522924,The Art of Racing in the Rain,"18, 10749",8.2
782,Gattaca,"53, 878, 9648, 10749",7.56
80788,Beautiful Teacher in Torture Hell,"18, 53, 27",5.7
869597,Reunion,"35, 9648",6.257
892222,Stepdad and Mother-Daughter,10749,6.0
1312867,Backrider,18,0.0
9693,Children of Men,"18, 28, 53, 878",7.613
1364082,Hijack '93,"53, 18",5.2
544,There's Something About Mary,"10749, 35",6.6
537971,Mia,"18, 99",6.3
9604,Red Heat,"28, 80",6.228
2567,The Aviator,18,7.225
1278263,The Seed of the Sacred Fig,"18, 53",7.596
2493,The Princess Bride,"12, 10751, 14, 35, 10749",7.679
805,Rosemary's Baby,"18, 27, 53",7.832
7508,Like Stars on Earth,18,7.99
8247,Jumper,"28, 12, 878",6.158
24593,Thinking XXX,99,5.5
24593,Thinking XXX,99,5.5
899382,Christmas Is Canceled,"35, 10749",5.438
717728,Jeepers Creepers: Reborn,"27, 53, 9648",5.4
541671,From the World of John Wick: Ballerina,"28, 53, 80",0.0
657,From Russia with Love,"28, 53, 12",7.1
4638,Hot Fuzz,"80, 28, 35",7.563
1640,Crash,18,7.225
923939,The Wonderful Story of Henry Sugar,"35, 14, 12",7.237
424139,Halloween,"27, 53",6.553
7840,"10,000 BC","12, 28, 18, 14",5.488
482373,Don't Breathe 2,"53, 27",7.1
16871,Drag Me to Hell,"27, 53",6.435
11497,All Dogs Go to Heaven,"18, 16, 10751, 35, 14",6.759
894205,Werewolf by Night,"28, 14, 27",6.983
10137,Stuart Little,"10751, 14, 35, 12",6.065
522478,Peter Rabbit 2: The Runaway,"10751, 35, 12, 16",7.1
10327,"Legally Blonde 2: Red, White & Blonde","35, 10749",5.677
25741,The Flight Before Christmas,"16, 10751, 12, 18, 14",5.762
1027073,In the Land of Saints and Sinners,"28, 53",6.5
37686,Super 8,"53, 878, 9648",6.767
1377267,A Carpenter Christmas Romance,,2.0
8965,Atlantis: Milo's Return,"14, 16, 878, 10751, 28",6.3
459910,Braven,"18, 28, 53",6.2
787752,Fresh,"27, 53",6.982
2899,Asterix & Obelix: Mission Cleopatra,"10751, 14, 35, 12",7.387
10756,The Haunted Mansion,"53, 14, 35, 10751, 9648",5.673
536437,Hypnotic,"9648, 53, 878",6.2
9312,Mortal Kombat,"28, 14",5.853
823482,Dream Scenario,"35, 14",6.681
8699,Anchorman: The Legend of Ron Burgundy,35,6.708
1197989,El Harifa,35,7.4
92766,Transmutations,"27, 28, 878, 12, 53",3.821
1104102,Swing Into Romance,"10749, 35, 10770",7.8
10281,Friday the 13th Part VII: The New Blood,"27, 53",5.456
575813,Better Days,"18, 10749, 53, 80",8.1
676547,Prey for the Devil,"27, 53",6.9
592350,My Hero Academia: Heroes Rising,"16, 28, 14, 12",8.172
10159,The Rundown,"12, 28, 35, 53",6.453
1112426,Stree 2,"27, 35",6.686
1019836,Christmas Bloody Christmas,27,5.388
39103,Dragon Ball Z: The Return of Cooler,"28, 16, 878",6.5
662237,Sweet & Sour,"18, 10749, 35",7.8
11906,Suspiria,27,7.503
11397,Not Another Teen Movie,35,5.792
77877,The Lucky One,"18, 10749",7.161
1388874,Boss Ma'am,18,0.0
763285,Ambulance,"53, 28, 80",6.7
655,"Paris, Texas",18,8.102
1013860,R.I.P.D. 2: Rise of the Damned,"14, 28, 35",6.3
9312,Mortal Kombat,"28, 14",5.9
1362961,Intercambiadas,35,8.1
1045931,Crew,"35, 18",7.0
207933,Stonehearst Asylum,"53, 9648, 27",6.857
290512,The Mountain Between Us,"18, 12, 10749",6.7
269955,Obsessed,18,6.8
629176,Samaritan,"878, 80, 28",6.706
3176,Battle Royale,"18, 53, 28",7.291
8328,Step Up 2: The Streets,"10402, 18, 10749",6.691
503,Poseidon,"12, 28, 18, 53",5.851
707,A View to a Kill,"12, 28, 53",6.23
503,Poseidon,"12, 28, 18, 53",5.851
707,A View to a Kill,"12, 28, 53",6.23
143477,Deep Throat in Tokyo,"18, 27",3.9
2015,Secret Sunshine,18,7.192
766,Army of Darkness,"14, 27, 35",7.252
25237,Come and See,"18, 10752",8.257
297090,The Torture Club,"18, 35",5.3
110420,Wolf Children,"16, 10751, 18, 14",8.2
44826,Hugo,"12, 18, 10751",7.175
481891,An Affair: My Friend's Mom,"10749, 18",3.6
1128514,Big Sur Gay Porn,99,8.5
166424,Fantastic Four,"28, 12, 878",4.4
9992,Arthur and the Invisibles,"12, 14, 16, 10751",6.4
213,North by Northwest,"53, 12",7.983
1022690,Ricky Stanicky,35,6.496
719128,Idol Sex: LA Korean Women,"10749, 18",1.0
2649,The Game,"18, 53, 9648",7.6
1109255,Parthenope,18,7.098
741074,Once Upon a Snowman,"16, 10751, 35, 14",6.918
9276,The Faculty,"27, 878, 9648",6.544
14636,The Condemned,"28, 53",6.104
10377,My Cousin Vinny,35,7.503
11679,xXx: State of the Union,"28, 12, 80, 53",5.046
1041513,Encanto at the Hollywood Bowl,"10402, 99",7.1
9725,Friday the 13th Part 2,"27, 53",6.2
9374,Death Becomes Her,"35, 14, 27",6.761
10647,Pay It Forward,18,7.3
751237,Umma,"27, 9648",5.4
276126,Young Mother 2,"18, 10749",6.1
457697,XXXXXXX,,6.9
4147,Road to Perdition,"80, 18, 53",7.356
762,Monty Python and the Holy Grail,"12, 35, 14",7.804
